session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
227,1,187,1436,0.885,0.843,0.904,0.843,0.861,0.8683,rule,"[""监控与回滚方案""]"
227,2,148,1437,0.786,0.782,0.922,0.777,0.786,0.8067,hybrid,"[""生产环境验证""]"
227,3,150,1438,0.959,0.794,0.98,0.98,0.949,0.9269,rule,[]
227,4,192,1439,0.779,0.78,0.937,0.881,0.825,0.8294,llm,"[""监控与回滚方案""]"
227,5,113,1440,0.79,0.888,0.874,0.814,0.84,0.8375,rule,"[""监控与回滚方案""]"
227,6,68,1441,0.91,0.829,0.807,0.98,0.98,0.8948,rule,"[""异常场景处理""]"
227,7,90,1442,0.79,0.782,0.8,0.743,0.736,0.7748,rule,"[""性能瓶颈分析""]"
228,1,150,1443,0.98,0.938,0.98,0.87,0.861,0.936,llm,"[""一致性权衡""]"
228,2,103,1444,0.949,0.962,0.98,0.98,0.957,0.9635,rule,"[""异常场景处理""]"
228,3,75,1445,0.865,0.918,0.914,0.908,0.888,0.8958,llm,[]
228,4,96,1446,0.953,0.916,0.98,0.98,0.872,0.9432,rule,"[""监控与回滚方案""]"
228,5,113,1447,0.911,0.854,0.98,0.98,0.94,0.9253,rule,[]
228,6,148,1448,0.8,0.765,0.923,0.855,0.842,0.8278,rule,"[""一致性权衡""]"
228,7,100,1449,0.858,0.924,0.98,0.891,0.906,0.9059,llm,[]
228,8,77,1450,0.826,0.863,0.92,0.924,0.815,0.8657,rule,[]
229,1,18,1451,0.487,0.32,0.477,0.455,0.398,0.4298,rule,"[""异常场景处理"", ""性能瓶颈分析"", ""监控与回滚方案""]"
229,2,51,1452,0.769,0.695,0.785,0.877,0.793,0.7762,rule,"[""监控与回滚方案""]"
229,3,165,1453,0.779,0.763,0.824,0.621,0.695,0.7452,rule,"[""异常场景处理""]"
229,4,66,1454,0.802,0.794,0.839,0.699,0.8,0.7887,rule,"[""一致性权衡""]"
229,5,43,1455,0.65,0.635,0.588,0.632,0.684,0.6375,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
230,1,64,1456,0.736,0.696,0.679,0.7,0.75,0.7126,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
230,2,75,1457,0.641,0.552,0.708,0.584,0.589,0.6155,rule,"[""一致性权衡""]"
230,3,70,1458,0.798,0.605,0.709,0.68,0.689,0.7044,llm,"[""核心概念边界"", ""性能瓶颈分析""]"
230,4,74,1459,0.587,0.619,0.633,0.546,0.619,0.5993,rule,"[""监控与回滚方案"", ""异常场景处理""]"
230,5,187,1460,0.645,0.59,0.686,0.588,0.603,0.6241,rule,"[""一致性权衡""]"
230,6,188,1461,0.679,0.658,0.71,0.716,0.646,0.6815,rule,"[""一致性权衡"", ""核心概念边界""]"
230,7,72,1462,0.7,0.714,0.721,0.689,0.654,0.6989,rule,"[""生产环境验证""]"
230,8,83,1463,0.685,0.666,0.696,0.755,0.652,0.69,rule,"[""监控与回滚方案""]"
231,1,81,1464,0.714,0.581,0.7,0.53,0.56,0.6297,llm,"[""监控与回滚方案"", ""异常场景处理""]"
231,2,73,1465,0.928,0.736,0.872,0.87,0.759,0.8425,rule,[]
231,3,149,1466,0.729,0.69,0.701,0.637,0.719,0.6981,rule,"[""一致性权衡""]"
231,4,96,1467,0.568,0.64,0.61,0.574,0.619,0.5992,rule,"[""异常场景处理"", ""一致性权衡""]"
231,5,78,1468,0.686,0.541,0.591,0.678,0.573,0.6203,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
232,1,101,1469,0.738,0.765,0.761,0.725,0.769,0.75,rule,"[""监控与回滚方案"", ""生产环境验证""]"
232,2,98,1470,0.876,0.807,0.848,0.812,0.762,0.8295,rule,[]
232,3,103,1471,0.831,0.777,0.849,0.829,0.798,0.8172,rule,[]
232,4,187,1472,0.632,0.525,0.737,0.602,0.585,0.6143,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
232,5,68,1473,0.629,0.618,0.729,0.579,0.574,0.6277,rule,"[""生产环境验证"", ""一致性权衡""]"
232,6,106,1474,0.702,0.642,0.658,0.668,0.643,0.6674,rule,"[""异常场景处理"", ""核心概念边界""]"
232,7,192,1475,0.729,0.667,0.784,0.689,0.612,0.7021,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
232,8,150,1476,0.872,0.699,0.81,0.795,0.786,0.7972,rule,[]
233,1,57,1477,0.734,0.818,0.781,0.851,0.813,0.7915,hybrid,"[""性能瓶颈分析""]"
233,2,61,1478,0.801,0.796,0.808,0.771,0.739,0.7877,hybrid,"[""性能瓶颈分析""]"
233,3,128,1479,0.645,0.611,0.626,0.711,0.604,0.6399,rule,"[""监控与回滚方案"", ""一致性权衡""]"
233,4,115,1480,0.725,0.61,0.798,0.708,0.702,0.705,rule,"[""生产环境验证"", ""异常场景处理""]"
233,5,113,1481,0.82,0.663,0.759,0.749,0.748,0.752,rule,"[""异常场景处理""]"
234,1,63,1482,0.75,0.741,0.844,0.877,0.795,0.7913,rule,[]
234,2,190,1483,0.552,0.504,0.69,0.557,0.409,0.5467,rule,"[""核心概念边界"", ""异常场景处理""]"
234,3,111,1484,0.83,0.785,0.831,0.889,0.895,0.8384,hybrid,"[""性能瓶颈分析""]"
234,4,61,1485,0.632,0.814,0.804,0.684,0.764,0.7291,rule,"[""监控与回滚方案"", ""一致性权衡""]"
234,5,90,1486,0.719,0.76,0.764,0.543,0.605,0.6913,hybrid,"[""性能瓶颈分析""]"
234,6,150,1487,0.821,0.782,0.838,0.904,0.818,0.8285,hybrid,[]
235,1,98,1488,0.591,0.5,0.521,0.548,0.592,0.5509,llm,"[""核心概念边界"", ""性能瓶颈分析"", ""一致性权衡""]"
235,2,168,1489,0.588,0.466,0.528,0.633,0.592,0.5579,rule,"[""性能瓶颈分析"", ""核心概念边界"", ""异常场景处理""]"
235,3,164,1490,0.584,0.611,0.549,0.61,0.621,0.5935,rule,"[""监控与回滚方案""]"
235,4,104,1491,0.663,0.601,0.638,0.615,0.624,0.6314,rule,"[""监控与回滚方案""]"
235,5,120,1492,0.692,0.79,0.686,0.617,0.687,0.7002,rule,"[""监控与回滚方案""]"
235,6,191,1493,0.769,0.763,0.761,0.834,0.762,0.7765,rule,"[""异常场景处理"", ""性能瓶颈分析""]"
236,1,162,1494,0.619,0.602,0.648,0.566,0.482,0.5933,llm,"[""核心概念边界""]"
236,2,146,1495,0.482,0.43,0.474,0.506,0.522,0.4778,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
236,3,66,1496,0.705,0.757,0.848,0.82,0.828,0.7769,llm,"[""一致性权衡"", ""生产环境验证""]"
236,4,169,1497,0.718,0.66,0.749,0.665,0.639,0.6904,rule,"[""一致性权衡""]"
236,5,188,1498,0.635,0.509,0.758,0.603,0.586,0.615,llm,"[""生产环境验证""]"
237,1,62,1499,0.694,0.549,0.521,0.544,0.487,0.5789,rule,"[""一致性权衡"", ""生产环境验证"", ""异常场景处理""]"
237,2,64,1500,0.616,0.574,0.607,0.696,0.682,0.6271,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
237,3,186,1501,0.575,0.612,0.552,0.628,0.573,0.5884,llm,"[""一致性权衡""]"
237,4,184,1502,0.436,0.516,0.546,0.539,0.493,0.4977,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
237,5,165,1503,0.713,0.681,0.621,0.662,0.682,0.6775,rule,"[""监控与回滚方案""]"
238,1,75,1504,0.482,0.544,0.548,0.474,0.496,0.5079,hybrid,"[""核心概念边界"", ""异常场景处理""]"
238,2,106,1505,0.54,0.53,0.623,0.441,0.56,0.5375,rule,"[""生产环境验证"", ""一致性权衡"", ""监控与回滚方案""]"
238,3,68,1506,0.603,0.522,0.627,0.528,0.466,0.558,rule,"[""异常场景处理"", ""监控与回滚方案""]"
238,4,77,1507,0.568,0.586,0.656,0.665,0.618,0.6102,hybrid,"[""一致性权衡""]"
238,5,187,1508,0.733,0.583,0.707,0.679,0.624,0.6707,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
238,6,145,1509,0.551,0.45,0.717,0.66,0.563,0.576,hybrid,"[""一致性权衡"", ""性能瓶颈分析""]"
238,7,190,1510,0.539,0.515,0.619,0.425,0.441,0.515,rule,"[""异常场景处理"", ""生产环境验证"", ""监控与回滚方案""]"
239,1,118,1511,0.484,0.421,0.619,0.412,0.408,0.4705,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
239,2,188,1512,0.781,0.764,0.705,0.749,0.809,0.7623,hybrid,"[""性能瓶颈分析"", ""监控与回滚方案""]"
239,3,117,1513,0.598,0.557,0.644,0.616,0.548,0.593,rule,"[""核心概念边界"", ""生产环境验证""]"
239,4,109,1514,0.634,0.562,0.692,0.652,0.524,0.6162,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
239,5,110,1515,0.718,0.695,0.731,0.609,0.661,0.689,llm,"[""性能瓶颈分析""]"
240,1,49,1516,0.612,0.528,0.681,0.61,0.619,0.6052,rule,"[""一致性权衡""]"
240,2,84,1517,0.49,0.38,0.54,0.5,0.479,0.4736,rule,"[""生产环境验证"", ""监控与回滚方案"", ""核心概念边界""]"
240,3,99,1518,0.735,0.735,0.794,0.769,0.718,0.7487,rule,"[""一致性权衡""]"
240,4,189,1519,0.65,0.749,0.678,0.765,0.664,0.6988,rule,"[""性能瓶颈分析""]"
240,5,61,1520,0.697,0.685,0.77,0.687,0.747,0.7114,llm,"[""异常场景处理"", ""生产环境验证""]"
240,6,81,1521,0.799,0.643,0.799,0.777,0.744,0.7523,hybrid,"[""异常场景处理""]"
240,7,62,1522,0.711,0.812,0.796,0.72,0.769,0.7577,llm,"[""监控与回滚方案"", ""生产环境验证""]"
241,1,89,1523,0.566,0.595,0.762,0.591,0.606,0.6154,llm,"[""一致性权衡""]"
241,2,84,1524,0.732,0.702,0.742,0.69,0.698,0.7152,rule,"[""一致性权衡""]"
241,3,110,1525,0.931,0.822,0.98,0.797,0.8,0.8745,llm,[]
241,4,74,1526,0.746,0.729,0.825,0.728,0.814,0.7612,rule,"[""生产环境验证""]"
241,5,83,1527,0.945,0.849,0.912,0.828,0.856,0.8861,llm,[]
242,1,155,1528,0.884,0.775,0.853,0.779,0.771,0.821,rule,[]
242,2,182,1529,0.638,0.585,0.671,0.723,0.658,0.6484,llm,"[""异常场景处理"", ""生产环境验证""]"
242,3,190,1530,0.751,0.62,0.744,0.743,0.666,0.7072,hybrid,"[""生产环境验证""]"
242,4,139,1531,0.836,0.771,0.879,0.837,0.792,0.8228,rule,[]
242,5,181,1532,0.86,0.876,0.94,0.885,0.793,0.8727,rule,[]
242,6,157,1533,0.71,0.697,0.76,0.867,0.793,0.7532,hybrid,"[""一致性权衡"", ""监控与回滚方案""]"
242,7,145,1534,0.867,0.831,0.973,0.839,0.751,0.8569,rule,"[""性能瓶颈分析""]"
243,1,166,1535,0.615,0.541,0.62,0.618,0.545,0.5901,rule,"[""生产环境验证""]"
243,2,103,1536,0.741,0.615,0.744,0.724,0.724,0.7073,rule,"[""监控与回滚方案""]"
243,3,184,1537,0.811,0.773,0.75,0.761,0.727,0.7726,rule,"[""性能瓶颈分析"", ""异常场景处理""]"
243,4,164,1538,0.81,0.827,0.859,0.858,0.878,0.8392,rule,"[""异常场景处理""]"
243,5,181,1539,0.748,0.689,0.807,0.749,0.69,0.7368,llm,"[""异常场景处理""]"
243,6,160,1540,0.851,0.784,0.904,0.791,0.808,0.8288,rule,[]
244,1,52,1541,0.563,0.546,0.522,0.582,0.499,0.5473,rule,"[""异常场景处理"", ""性能瓶颈分析""]"
244,2,104,1542,0.315,0.398,0.477,0.472,0.45,0.4058,rule,"[""异常场景处理"", ""性能瓶颈分析""]"
244,3,27,1543,0.37,0.385,0.469,0.483,0.434,0.4177,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""监控与回滚方案""]"
244,4,143,1544,0.514,0.534,0.543,0.53,0.533,0.5288,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
244,5,33,1545,0.536,0.57,0.554,0.566,0.532,0.5513,rule,"[""一致性权衡"", ""核心概念边界""]"
244,6,147,1546,0.569,0.616,0.664,0.533,0.572,0.5904,rule,"[""异常场景处理""]"
244,7,91,1547,0.624,0.756,0.657,0.623,0.795,0.6819,hybrid,"[""监控与回滚方案"", ""核心概念边界""]"
245,1,170,1548,0.456,0.483,0.421,0.256,0.442,0.4204,rule,"[""监控与回滚方案"", ""异常场景处理""]"
245,2,155,1549,0.493,0.348,0.556,0.346,0.352,0.4271,rule,"[""监控与回滚方案"", ""生产环境验证"", ""一致性权衡""]"
245,3,191,1550,0.524,0.478,0.661,0.641,0.561,0.5614,rule,"[""核心概念边界"", ""一致性权衡""]"
245,4,188,1551,0.56,0.479,0.496,0.494,0.459,0.5063,hybrid,"[""性能瓶颈分析"", ""监控与回滚方案""]"
245,5,185,1552,0.357,0.386,0.546,0.523,0.504,0.4435,rule,"[""生产环境验证"", ""异常场景处理""]"
245,6,154,1553,0.686,0.627,0.684,0.807,0.711,0.6958,rule,"[""核心概念边界"", ""生产环境验证""]"
246,1,188,1554,0.493,0.507,0.424,0.549,0.474,0.4918,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
246,2,187,1555,0.392,0.442,0.51,0.404,0.413,0.4284,llm,"[""核心概念边界"", ""异常场景处理""]"
246,3,169,1556,0.594,0.607,0.61,0.55,0.605,0.5939,llm,"[""生产环境验证""]"
246,4,189,1557,0.382,0.601,0.527,0.623,0.628,0.5301,rule,"[""性能瓶颈分析"", ""监控与回滚方案"", ""核心概念边界""]"
246,5,147,1558,0.51,0.527,0.476,0.5,0.513,0.507,rule,"[""生产环境验证"", ""异常场景处理"", ""一致性权衡""]"
246,6,61,1559,0.679,0.676,0.684,0.589,0.708,0.6676,llm,"[""异常场景处理""]"
247,1,86,1560,0.555,0.504,0.587,0.525,0.584,0.5474,rule,"[""生产环境验证"", ""监控与回滚方案""]"
247,2,102,1561,0.72,0.541,0.626,0.614,0.572,0.6256,rule,"[""核心概念边界""]"
247,3,94,1562,0.597,0.62,0.593,0.698,0.602,0.6193,hybrid,"[""一致性权衡"", ""异常场景处理""]"
247,4,108,1563,0.589,0.584,0.561,0.558,0.524,0.5695,rule,"[""性能瓶颈分析"", ""核心概念边界"", ""生产环境验证""]"
247,5,107,1564,0.659,0.72,0.681,0.74,0.717,0.698,rule,"[""核心概念边界"", ""生产环境验证""]"
248,1,37,1565,0.461,0.488,0.486,0.454,0.475,0.4723,rule,"[""一致性权衡"", ""异常场景处理"", ""生产环境验证""]"
248,2,62,1566,0.611,0.618,0.588,0.489,0.589,0.5851,hybrid,"[""监控与回滚方案"", ""核心概念边界""]"
248,3,144,1567,0.657,0.555,0.67,0.607,0.447,0.5999,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
248,4,38,1568,0.637,0.499,0.579,0.623,0.489,0.5739,rule,"[""核心概念边界"", ""一致性权衡"", ""性能瓶颈分析""]"
248,5,24,1569,0.684,0.667,0.602,0.693,0.721,0.6725,rule,"[""一致性权衡"", ""核心概念边界""]"
248,6,167,1570,0.668,0.689,0.738,0.758,0.634,0.6956,llm,"[""性能瓶颈分析""]"
249,1,8,1571,0.558,0.597,0.555,0.519,0.594,0.5644,rule,"[""异常场景处理"", ""生产环境验证""]"
249,2,16,1572,0.692,0.658,0.687,0.644,0.681,0.6738,rule,"[""异常场景处理"", ""监控与回滚方案""]"
249,3,31,1573,0.67,0.598,0.659,0.686,0.734,0.6627,rule,"[""异常场景处理"", ""生产环境验证""]"
249,4,39,1574,0.629,0.644,0.684,0.722,0.689,0.6653,hybrid,"[""一致性权衡"", ""核心概念边界""]"
249,5,64,1575,0.586,0.666,0.587,0.679,0.612,0.6239,hybrid,"[""核心概念边界""]"
249,6,21,1576,0.721,0.698,0.707,0.776,0.807,0.7336,rule,"[""性能瓶颈分析""]"
249,7,35,1577,0.669,0.662,0.643,0.655,0.675,0.6614,rule,"[""性能瓶颈分析""]"
250,1,143,1578,0.593,0.576,0.618,0.642,0.74,0.621,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
250,2,61,1579,0.329,0.422,0.416,0.297,0.336,0.3607,hybrid,"[""核心概念边界"", ""生产环境验证""]"
250,3,159,1580,0.473,0.591,0.488,0.523,0.466,0.5103,rule,"[""核心概念边界"", ""异常场景处理"", ""生产环境验证""]"
250,4,170,1581,0.586,0.6,0.666,0.566,0.618,0.6036,rule,"[""生产环境验证"", ""核心概念边界""]"
250,5,171,1582,0.838,0.647,0.719,0.693,0.678,0.7282,llm,"[""性能瓶颈分析"", ""监控与回滚方案""]"
250,6,185,1583,0.535,0.649,0.619,0.67,0.688,0.6185,rule,"[""性能瓶颈分析""]"
250,7,141,1584,0.777,0.648,0.629,0.645,0.677,0.6866,rule,"[""监控与回滚方案"", ""异常场景处理""]"
251,1,6,1585,0.451,0.524,0.437,0.457,0.407,0.461,rule,"[""核心概念边界"", ""生产环境验证"", ""性能瓶颈分析""]"
251,2,8,1586,0.697,0.693,0.732,0.696,0.754,0.7095,llm,"[""异常场景处理""]"
251,3,92,1587,0.555,0.564,0.581,0.616,0.603,0.5783,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
251,4,91,1588,0.658,0.718,0.669,0.68,0.706,0.6837,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
251,5,191,1589,0.606,0.716,0.717,0.578,0.603,0.6451,rule,"[""核心概念边界""]"
251,6,14,1590,0.593,0.478,0.666,0.675,0.535,0.5855,rule,"[""性能瓶颈分析""]"
251,7,168,1591,0.514,0.564,0.576,0.58,0.635,0.563,hybrid,"[""一致性权衡"", ""核心概念边界""]"
252,1,61,1592,0.472,0.376,0.428,0.359,0.44,0.4191,rule,"[""生产环境验证"", ""异常场景处理"", ""核心概念边界""]"
252,2,94,1593,0.568,0.517,0.579,0.724,0.622,0.5916,hybrid,"[""核心概念边界""]"
252,3,191,1594,0.68,0.738,0.677,0.681,0.792,0.7074,llm,"[""监控与回滚方案""]"
252,4,46,1595,0.538,0.572,0.521,0.576,0.57,0.5534,rule,"[""性能瓶颈分析"", ""一致性权衡"", ""核心概念边界""]"
252,5,1,1596,0.596,0.653,0.698,0.532,0.568,0.612,rule,"[""生产环境验证"", ""核心概念边界""]"
253,1,150,1597,0.648,0.551,0.594,0.678,0.601,0.6156,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
253,2,172,1598,0.612,0.521,0.547,0.776,0.561,0.6013,rule,"[""一致性权衡"", ""异常场景处理""]"
253,3,60,1599,0.618,0.67,0.604,0.734,0.769,0.6669,rule,"[""一致性权衡""]"
254,1,47,1600,0.621,0.428,0.431,0.575,0.456,0.515,rule,"[""生产环境验证"", ""一致性权衡"", ""核心概念边界""]"
254,2,190,1601,0.48,0.425,0.322,0.406,0.539,0.4357,rule,"[""生产环境验证"", ""监控与回滚方案""]"
254,3,45,1602,0.64,0.675,0.616,0.637,0.63,0.6422,rule,"[""异常场景处理"", ""核心概念边界""]"
254,4,104,1603,0.646,0.671,0.518,0.656,0.55,0.619,rule,"[""生产环境验证""]"
254,5,41,1604,0.633,0.618,0.633,0.694,0.709,0.6498,rule,"[""核心概念边界"", ""监控与回滚方案""]"
255,1,167,1605,0.621,0.756,0.493,0.66,0.755,0.6545,rule,"[""异常场景处理"", ""性能瓶颈分析""]"
255,2,188,1606,0.734,0.675,0.758,0.809,0.701,0.733,rule,"[""性能瓶颈分析""]"
255,3,55,1607,0.658,0.655,0.556,0.598,0.68,0.6324,rule,"[""异常场景处理"", ""监控与回滚方案""]"
255,4,142,1608,0.559,0.617,0.534,0.524,0.631,0.5715,rule,"[""核心概念边界"", ""性能瓶颈分析"", ""生产环境验证""]"
255,5,105,1609,0.742,0.701,0.746,0.819,0.78,0.7512,rule,"[""性能瓶颈分析""]"
255,6,163,1610,0.899,0.786,0.679,0.782,0.759,0.7975,rule,[]
255,7,13,1611,0.592,0.615,0.619,0.634,0.636,0.6147,rule,"[""核心概念边界""]"
255,8,188,1612,0.773,0.726,0.692,0.66,0.682,0.7176,rule,"[""性能瓶颈分析""]"
256,1,78,1613,0.871,0.919,0.904,0.98,0.98,0.9202,rule,"[""核心概念边界""]"
256,2,84,1614,0.692,0.791,0.768,0.712,0.715,0.734,llm,"[""监控与回滚方案""]"
256,3,86,1615,0.603,0.713,0.698,0.676,0.771,0.6786,rule,"[""监控与回滚方案""]"
256,4,68,1616,0.749,0.73,0.764,0.728,0.707,0.7382,rule,"[""一致性权衡"", ""异常场景处理""]"
256,5,70,1617,0.887,0.888,0.98,0.98,0.924,0.9237,rule,[]
256,6,100,1618,0.749,0.728,0.754,0.795,0.781,0.7571,rule,"[""监控与回滚方案""]"
256,7,77,1619,0.626,0.623,0.787,0.667,0.687,0.6675,rule,"[""核心概念边界""]"
256,8,190,1620,0.787,0.755,0.805,0.81,0.777,0.7853,rule,[]
257,1,148,1621,0.726,0.607,0.724,0.613,0.615,0.6648,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
257,2,63,1622,0.775,0.665,0.728,0.604,0.547,0.6831,rule,"[""性能瓶颈分析""]"
257,3,145,1623,0.916,0.832,0.862,0.836,0.849,0.8651,rule,[]
257,4,106,1624,0.882,0.815,0.87,0.867,0.9,0.8642,rule,"[""一致性权衡""]"
257,5,61,1625,0.868,0.921,0.98,0.949,0.921,0.9199,rule,"[""异常场景处理""]"
257,6,192,1626,0.912,0.859,0.93,0.977,0.837,0.9041,hybrid,[]
257,7,184,1627,0.977,0.976,0.957,0.88,0.876,0.9437,rule,[]
258,1,54,1628,0.767,0.79,0.81,0.691,0.773,0.7676,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
258,2,150,1629,0.757,0.815,0.868,0.778,0.85,0.8046,rule,"[""核心概念边界""]"
258,3,96,1630,0.712,0.623,0.784,0.836,0.719,0.7257,hybrid,"[""异常场景处理""]"
258,4,61,1631,0.863,0.805,0.856,0.83,0.848,0.8409,rule,[]
258,5,32,1632,0.769,0.745,0.907,0.747,0.765,0.7829,hybrid,[]
258,6,60,1633,0.722,0.798,0.932,0.837,0.836,0.8095,llm,"[""异常场景处理""]"
258,7,55,1634,0.69,0.79,0.712,0.795,0.849,0.7554,rule,"[""异常场景处理""]"
259,1,106,1635,0.877,0.869,0.98,0.89,0.931,0.9018,rule,[]
259,2,142,1636,0.847,0.815,0.891,0.889,0.872,0.8576,hybrid,[]
259,3,150,1637,0.756,0.811,0.891,0.826,0.743,0.8019,rule,"[""监控与回滚方案""]"
259,4,61,1638,0.861,0.844,0.98,0.969,0.809,0.8889,rule,[]
259,5,148,1639,0.901,0.841,0.98,0.83,0.814,0.8773,rule,[]
260,1,129,1640,0.779,0.711,0.757,0.765,0.76,0.7547,rule,"[""生产环境验证""]"
260,2,133,1641,0.749,0.75,0.803,0.772,0.773,0.7655,rule,"[""核心概念边界""]"
260,3,138,1642,0.637,0.796,0.798,0.752,0.774,0.7383,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
260,4,142,1643,0.796,0.871,0.903,0.651,0.761,0.802,rule,[]
260,5,190,1644,0.949,0.861,0.98,0.949,0.866,0.9232,rule,"[""生产环境验证""]"
260,6,148,1645,0.835,0.82,0.931,0.898,0.826,0.8572,llm,[]
260,7,100,1646,0.886,0.77,0.902,0.937,0.93,0.8765,rule,"[""核心概念边界""]"
260,8,166,1647,0.846,0.821,0.783,0.764,0.78,0.8069,rule,[]
261,1,68,1648,0.739,0.786,0.85,0.743,0.723,0.7671,rule,"[""核心概念边界""]"
261,2,89,1649,0.832,0.814,0.771,0.745,0.854,0.8056,rule,"[""一致性权衡""]"
261,3,148,1650,0.898,0.946,0.964,0.897,0.932,0.9247,hybrid,[]
261,4,61,1651,0.98,0.889,0.923,0.927,0.885,0.9279,rule,[]
261,5,100,1652,0.89,0.937,0.98,0.823,0.819,0.8957,rule,"[""生产环境验证""]"
261,6,150,1653,0.912,0.932,0.98,0.904,0.852,0.9189,rule,[]
261,7,96,1654,0.911,0.887,0.98,0.98,0.819,0.9169,llm,"[""核心概念边界""]"
262,1,105,1655,0.6,0.699,0.692,0.586,0.657,0.6437,llm,"[""核心概念边界""]"
262,2,109,1656,0.672,0.626,0.627,0.748,0.647,0.6634,rule,"[""一致性权衡""]"
262,3,80,1657,0.628,0.609,0.633,0.581,0.607,0.6141,rule,"[""生产环境验证""]"
262,4,92,1658,0.677,0.51,0.568,0.617,0.567,0.5956,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
262,5,72,1659,0.588,0.529,0.487,0.581,0.572,0.5538,rule,"[""核心概念边界"", ""异常场景处理""]"
263,1,97,1660,0.479,0.498,0.552,0.46,0.528,0.4991,rule,"[""监控与回滚方案"", ""核心概念边界"", ""性能瓶颈分析""]"
263,2,71,1661,0.611,0.506,0.515,0.558,0.531,0.5511,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
263,3,99,1662,0.483,0.492,0.43,0.56,0.487,0.4895,llm,"[""一致性权衡"", ""生产环境验证"", ""异常场景处理""]"
263,4,78,1663,0.612,0.44,0.407,0.477,0.412,0.4887,rule,"[""一致性权衡"", ""监控与回滚方案"", ""生产环境验证""]"
263,5,66,1664,0.627,0.577,0.694,0.731,0.651,0.6474,llm,"[""监控与回滚方案"", ""异常场景处理""]"
263,6,189,1665,0.568,0.564,0.66,0.621,0.55,0.5894,rule,"[""监控与回滚方案"", ""一致性权衡""]"
264,1,15,1666,0.518,0.51,0.369,0.386,0.398,0.4528,llm,"[""性能瓶颈分析"", ""生产环境验证"", ""一致性权衡""]"
264,2,46,1667,0.607,0.542,0.591,0.573,0.575,0.5794,rule,"[""监控与回滚方案"", ""核心概念边界""]"
264,3,62,1668,0.657,0.576,0.731,0.587,0.546,0.6249,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
264,4,44,1669,0.536,0.451,0.487,0.433,0.46,0.4808,rule,"[""异常场景处理"", ""核心概念边界"", ""监控与回滚方案""]"
264,5,7,1670,0.537,0.632,0.642,0.625,0.652,0.6065,rule,"[""生产环境验证""]"
264,6,20,1671,0.682,0.704,0.696,0.707,0.795,0.7084,rule,"[""核心概念边界"", ""生产环境验证""]"
264,7,8,1672,0.758,0.613,0.774,0.757,0.631,0.7106,rule,"[""异常场景处理"", ""核心概念边界""]"
264,8,11,1673,0.75,0.634,0.72,0.665,0.686,0.6954,rule,"[""生产环境验证"", ""监控与回滚方案""]"
265,1,32,1674,0.399,0.441,0.443,0.428,0.459,0.4289,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
265,2,188,1675,0.552,0.457,0.542,0.61,0.605,0.5449,rule,"[""监控与回滚方案"", ""异常场景处理"", ""一致性权衡""]"
265,3,63,1676,0.728,0.659,0.691,0.687,0.726,0.6987,rule,"[""核心概念边界"", ""一致性权衡""]"
266,1,32,1677,0.507,0.436,0.463,0.539,0.469,0.4836,hybrid,"[""生产环境验证"", ""监控与回滚方案""]"
266,2,104,1678,0.529,0.503,0.459,0.532,0.456,0.5023,rule,"[""核心概念边界"", ""性能瓶颈分析"", ""生产环境验证""]"
266,3,150,1679,0.689,0.753,0.52,0.631,0.716,0.6686,hybrid,"[""异常场景处理"", ""核心概念边界""]"
266,4,164,1680,0.706,0.635,0.648,0.708,0.671,0.6754,rule,"[""性能瓶颈分析""]"
266,5,59,1681,0.614,0.637,0.613,0.608,0.648,0.6224,rule,"[""异常场景处理""]"
267,1,57,1682,0.539,0.553,0.562,0.604,0.568,0.561,llm,"[""异常场景处理"", ""性能瓶颈分析"", ""监控与回滚方案""]"
267,2,51,1683,0.741,0.629,0.679,0.536,0.616,0.6536,rule,"[""监控与回滚方案"", ""核心概念边界""]"
267,3,64,1684,0.631,0.634,0.533,0.568,0.611,0.6016,rule,"[""监控与回滚方案""]"
